Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B01,HLSS30_020_B02,HLSS30_020_B03,HLSS30_020_B04,HLSS30_020_B05,HLSS30_020_B06,HLSS30_020_B07,HLSS30_020_B08,HLSS30_020_B09,HLSS30_020_B10,HLSS30_020_B11,HLSS30_020_B12,HLSS30_020_B8A,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.268852,-80.433655,2023-04-10,17RNH,-0.0378,-0.0039,0.0372,0.044,0.0434,0.0208,0.0327,0.0306,-0.0192,0.0025,0.0214,0.0148,0.0274,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-15,17RNH,0.0175,0.0231,0.0434,0.0469,0.0467,0.0265,0.034,0.0267,-0.0114,0.0006,0.019,0.0135,0.0282,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-20,17RNH,0.249,0.2261,0.2653,0.2721,0.2879,0.3179,0.336,0.3168,0.0489,0.0014,0.2848,0.248,0.3436,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-25,17RNH,0.3341,0.3605,0.3543,0.3342,0.3399,0.3557,0.3767,0.3983,0.1932,0.0225,0.3227,0.272,0.3898,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-30,17RNH,0.6724,0.4673,0.5126,0.5232,0.5451,0.5833,0.6336,0.5123,0.2337,0.0094,0.4471,0.3733,0.668,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-01,17RNJ,0.012,0.0171,0.0424,0.0481,0.0515,0.021,0.0272,0.0186,-0.0052,0.0007,0.0038,0.0016,0.0188,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-06,17RNJ,0.0076,0.0142,0.038,0.0422,0.0428,0.0195,0.0256,0.0181,-0.0065,0.0005,0.0055,0.0018,0.0197,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-11,17RNJ,0.0009,0.0137,0.0397,0.0441,0.044,0.0148,0.0231,0.0166,-0.0113,0.0005,0.0069,0.0044,0.0175,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-16,17RNJ,0.0019,0.0089,0.0316,0.0315,0.0305,0.0096,0.0168,0.0101,-0.0036,0.0009,0.0054,0.0028,0.0115,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-21,17RNJ,0.0887,0.165,0.2019,0.2086,0.2269,0.2588,0.2822,0.3021,0.0218,0.0014,0.29,0.2402,0.2948,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-26,17RNJ,0.0047,0.0155,0.0438,0.0526,0.0545,0.0196,0.0296,0.0228,-0.0102,0.0007,0.0096,0.0049,0.0175,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-31,17RNJ,0.0098,-0.016,0.0389,0.0614,0.0819,0.1132,0.1386,0.1219,0.0043,0.001,0.1133,0.1048,0.1579,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-05,17RNJ,0.0366,0.0357,0.0455,0.0407,0.0535,0.0799,0.0963,0.0852,0.0025,0.0007,0.06,0.046,0.1059,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-10,17RNJ,-0.0408,-0.0052,0.0363,0.0431,0.0412,0.0194,0.0321,0.0286,-0.0186,0.0025,0.0212,0.0144,0.0272,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-15,17RNJ,0.0171,0.0224,0.0428,0.0462,0.0457,0.0257,0.0333,0.0258,-0.0118,0.0006,0.0187,0.0133,0.0276,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-20,17RNJ,0.2392,0.225,0.2636,0.2707,0.2828,0.3129,0.3337,0.3115,0.0439,0.0014,0.2841,0.2451,0.3424,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-25,17RNJ,0.3331,0.3596,0.3546,0.3362,0.3493,0.3651,0.3791,0.4138,0.193,0.0225,0.3228,0.2794,0.3897,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-30,17RNJ,0.6716,0.4667,0.5123,0.523,0.5453,0.5835,0.6334,0.5132,0.2334,0.0094,0.4467,0.3735,0.6676,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-01,17RNH,-0.0038,0.0031,0.0303,0.0223,0.0632,0.1685,0.2024,0.2204,0.0509,0.0006,0.0907,0.0395,0.2426,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-06,17RNH,-0.0001,0.0048,0.0341,0.0264,0.0678,0.1779,0.2163,0.2264,0.0279,0.0006,0.096,0.0408,0.2506,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-11,17RNH,0.0504,0.0919,0.1593,0.1683,0.191,0.2623,0.2891,0.3135,0.0401,0.0009,0.1959,0.1476,0.3232,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-16,17RNH,0.0142,0.0109,0.0356,0.0222,0.0679,0.1836,0.218,0.2338,0.0491,0.0009,0.0885,0.0392,0.2545,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-21,17RNH,0.8387,0.835,0.8494,0.8211,0.8347,0.8463,0.8511,0.8726,0.2958,0.0029,0.6823,0.5208,0.8552,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-26,17RNH,0.3269,0.3389,0.339,0.3074,0.3267,0.3646,0.3708,0.4199,0.0977,0.0014,0.2927,0.2006,0.3798,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-31,17RNH,-0.0096,-0.0083,0.0327,0.0224,0.0758,0.2023,0.2502,0.265,0.0221,0.0007,0.1107,0.0481,0.2957,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-05,17RNH,-0.0029,-0.0044,0.0362,0.0239,0.0803,0.2116,0.2541,0.2668,0.035,0.0007,0.1145,0.0502,0.2925,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-10,17RNH,0.4126,0.3345,0.329,0.3005,0.3133,0.3321,0.3487,0.3494,0.0576,0.0022,0.213,0.1448,0.3559,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-15,17RNH,-0.0146,-0.0204,-0.0065,-0.0145,-0.0004,0.0434,0.0598,0.0587,-0.0317,0.0005,0.0187,0.0103,0.0672,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-20,17RNH,-0.0135,-0.0071,0.0372,0.024,0.0804,0.2141,0.2626,0.2755,0.0162,0.0008,0.1129,0.0509,0.2995,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-25,17RNH,0.3559,0.3138,0.3502,0.3509,0.3673,0.3938,0.4126,0.3963,0.2254,0.0266,0.3536,0.2916,0.4239,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-30,17RNH,-0.0022,0.0149,0.0431,0.02,0.0518,0.1407,0.1832,0.2001,-0.0182,0.0091,0.0664,0.0293,0.2103,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-01,17RNJ,-0.0035,0.0034,0.0306,0.0227,0.0632,0.1682,0.202,0.2198,0.0511,0.0006,0.0907,0.0394,0.242,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-06,17RNJ,0.0,0.0048,0.0343,0.0264,0.067,0.1758,0.2152,0.2227,0.0281,0.0006,0.0958,0.0403,0.25,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-11,17RNJ,0.05,0.0907,0.1587,0.1675,0.1882,0.2589,0.2876,0.3085,0.0404,0.0009,0.1955,0.1458,0.3225,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-16,17RNJ,0.0141,0.0109,0.0357,0.0222,0.0673,0.1817,0.2171,0.2305,0.0491,0.0009,0.0883,0.0388,0.2539,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-21,17RNJ,0.8389,0.8349,0.8488,0.8202,0.8324,0.8439,0.8501,0.8695,0.296,0.0029,0.681,0.5182,0.8546,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-26,17RNJ,0.326,0.338,0.3383,0.3067,0.3254,0.3632,0.3699,0.4181,0.0976,0.0014,0.2922,0.1999,0.3791,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-31,17RNJ,-0.0093,-0.008,0.0329,0.0226,0.0756,0.2017,0.2497,0.264,0.0223,0.0007,0.1105,0.048,0.2953,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-05,17RNJ,-0.0029,-0.0045,0.0361,0.0239,0.0797,0.2103,0.2533,0.2647,0.0349,0.0007,0.1143,0.0499,0.2921,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-10,17RNJ,0.4119,0.3338,0.3277,0.2979,0.3048,0.3233,0.3457,0.3374,0.0564,0.0022,0.212,0.1408,0.355,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-15,17RNJ,-0.0149,-0.0203,-0.0063,-0.0143,-0.0004,0.0431,0.0597,0.058,-0.0315,0.0005,0.0188,0.0103,0.0672,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-20,17RNJ,-0.0126,-0.0064,0.0377,0.0243,0.0796,0.2116,0.2616,0.2715,0.0165,0.0008,0.1128,0.0504,0.299,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-25,17RNJ,0.3545,0.3129,0.3504,0.3529,0.3773,0.404,0.4153,0.4118,0.2252,0.0266,0.3536,0.2994,0.4238,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-30,17RNJ,-0.0028,0.0144,0.0428,0.0197,0.0516,0.1406,0.1829,0.2005,-0.0182,0.0091,0.0664,0.0293,0.21,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-01,17RNH,0.0147,0.0119,0.0348,0.0211,0.0638,0.1627,0.1983,0.2223,0.0326,0.0006,0.0708,0.0286,0.2305,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-06,17RNH,0.017,0.0139,0.0396,0.0267,0.073,0.1705,0.2068,0.2207,0.0128,0.0006,0.0755,0.0303,0.2383,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-11,17RNH,0.0261,0.0513,0.0709,0.0494,0.093,0.1899,0.2314,0.2594,-0.0012,0.0006,0.0921,0.0386,0.2745,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-16,17RNH,0.0179,0.0161,0.0419,0.0299,0.0788,0.174,0.2077,0.2284,0.0445,0.0009,0.0781,0.0339,0.2356,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-21,17RNH,0.636,0.6538,0.6628,0.6408,0.6522,0.6657,0.6731,0.6894,0.2169,0.0029,0.5781,0.463,0.6717,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-26,17RNH,0.0479,0.0152,0.0488,0.031,0.101,0.226,0.27,0.2892,0.0424,0.0016,0.1171,0.0614,0.3164,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-31,17RNH,0.016,0.0075,0.0393,0.0182,0.0723,0.1914,0.2407,0.2573,-0.0116,0.0007,0.0814,0.0317,0.2808,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-05,17RNH,0.0278,0.0136,0.0459,0.0278,0.0852,0.2057,0.2468,0.2665,0.0206,0.0006,0.0962,0.0397,0.2897,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-10,17RNH,0.2004,0.1547,0.1718,0.1623,0.1957,0.2427,0.2672,0.264,0.0353,0.0025,0.2228,0.1661,0.2959,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-15,17RNH,0.0171,0.0131,0.0471,0.0241,0.0837,0.2054,0.2486,0.2678,-0.0229,0.0007,0.0884,0.0355,0.2764,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-20,17RNH,-0.0804,-0.0715,-0.0388,-0.0365,-0.0067,0.0516,0.081,0.0734,-0.0492,0.0009,0.0317,0.0218,0.0997,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-25,17RNH,0.2727,0.2915,0.3025,0.2963,0.3133,0.3411,0.3606,0.3668,0.1718,0.0234,0.3148,0.2631,0.3691,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-30,17RNH,0.0123,0.0178,0.0533,0.035,0.0785,0.1725,0.2232,0.2257,-0.0159,0.0106,0.0833,0.0381,0.2563,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-01,17RNJ,0.0145,0.012,0.0349,0.0213,0.064,0.1625,0.198,0.2219,0.033,0.0006,0.0709,0.0287,0.23,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-06,17RNJ,0.0168,0.0139,0.0397,0.0268,0.0722,0.1684,0.2058,0.2171,0.0132,0.0006,0.0754,0.03,0.2377,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-11,17RNJ,0.0256,0.0511,0.0707,0.0492,0.0917,0.1874,0.2302,0.2552,-0.0007,0.0006,0.0921,0.0382,0.2739,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-16,17RNJ,0.0173,0.0158,0.0417,0.0297,0.0779,0.1721,0.2068,0.225,0.0444,0.0009,0.0778,0.0335,0.2351,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-21,17RNJ,0.6348,0.6534,0.6622,0.6395,0.6491,0.662,0.67,0.6833,0.2223,0.0029,0.5761,0.4606,0.6688,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-26,17RNJ,0.0481,0.0158,0.0493,0.0315,0.101,0.2252,0.2694,0.2879,0.0428,0.0016,0.117,0.0611,0.3159,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-03-31,17RNJ,0.017,0.0085,0.0402,0.0194,0.0733,0.1912,0.2406,0.2567,-0.0095,0.0007,0.0821,0.032,0.2805,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-05,17RNJ,0.0278,0.0137,0.046,0.0281,0.0849,0.2044,0.2462,0.2645,0.0215,0.0006,0.0965,0.0397,0.2893,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-10,17RNJ,0.1981,0.1538,0.1716,0.1622,0.1911,0.237,0.2652,0.2556,0.0385,0.0025,0.2228,0.1624,0.2954,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-15,17RNJ,0.0173,0.0137,0.0477,0.0249,0.0835,0.2038,0.2479,0.2652,-0.0216,0.0007,0.0885,0.0353,0.2761,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-20,17RNJ,-0.081,-0.0717,-0.0388,-0.0365,-0.0072,0.0505,0.0803,0.0715,-0.0496,0.0009,0.0316,0.0214,0.0994,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-25,17RNJ,0.2717,0.2905,0.3026,0.298,0.322,0.3502,0.3629,0.3813,0.1712,0.0234,0.3148,0.2702,0.3689,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269308,-80.515715,2023-04-30,17RNJ,0.0111,0.0174,0.0529,0.0347,0.0783,0.1722,0.2228,0.226,-0.0167,0.0106,0.0831,0.038,0.2559,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-01,17RNH,0.0083,0.0104,0.031,0.0194,0.0578,0.1486,0.1796,0.1871,0.0358,0.0007,0.08,0.0326,0.2105,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-06,17RNH,0.0111,0.0117,0.0342,0.0241,0.0649,0.1547,0.1866,0.1882,0.0182,0.0007,0.0857,0.0336,0.2137,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-11,17RNH,0.0091,0.0119,0.0347,0.021,0.0629,0.1635,0.2044,0.2099,0.0029,0.0007,0.0891,0.0364,0.2358,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-16,17RNH,0.0127,0.0141,0.0368,0.0266,0.0705,0.1578,0.1826,0.1868,0.044,0.0009,0.0813,0.0353,0.2067,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-21,17RNH,0.7772,0.7928,0.8153,0.8001,0.813,0.8233,0.8284,0.8532,0.2858,0.0028,0.7466,0.6125,0.8321,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-26,17RNH,0.4425,0.426,0.4769,0.4893,0.5117,0.5451,0.5594,0.5337,0.1574,0.0015,0.4661,0.3688,0.5716,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-31,17RNH,0.3423,0.2757,0.3163,0.3105,0.3467,0.3989,0.4311,0.4214,0.0919,0.0011,0.3197,0.2672,0.4563,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-05,17RNH,0.0107,0.0121,0.0424,0.0305,0.0833,0.1909,0.2252,0.2274,0.0223,0.0006,0.1121,0.0479,0.256,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-10,17RNH,-0.0218,0.0528,0.0688,0.0533,0.1128,0.2174,0.2576,0.2665,0.0146,0.0116,0.1476,0.0738,0.2862,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-15,17RNH,0.7746,0.7682,0.7984,0.7991,0.8088,0.8307,0.8427,0.8185,0.1848,0.0016,0.5915,0.3991,0.8529,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-20,17RNH,0.6686,0.7271,0.7621,0.7592,0.7809,0.785,0.7794,0.8336,0.302,0.0033,0.5738,0.3859,0.7795,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-25,17RNH,0.1147,0.1993,0.1995,0.1937,0.2178,0.2515,0.2747,0.2896,0.0988,0.0209,0.2459,0.2032,0.2826,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-30,17RNH,0.0102,0.0149,0.0502,0.0416,0.0763,0.1522,0.191,0.1763,0.0109,0.0095,0.0837,0.0405,0.2113,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-01,17RNJ,0.0093,0.0109,0.0314,0.0198,0.0582,0.1485,0.1794,0.1868,0.0367,0.0007,0.08,0.0325,0.2102,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-06,17RNJ,0.011,0.0118,0.0343,0.0241,0.0642,0.1529,0.1858,0.1851,0.0184,0.0007,0.0855,0.0331,0.2132,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-11,17RNJ,-0.0052,0.0067,0.0366,0.0292,0.0702,0.1656,0.2061,0.2096,0.0207,0.0007,0.0983,0.0426,0.2372,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
